"","Brand","ProductName","ShadeName","ShadeColour","L"
"288","Lisa Eldridge","Seamless Skin Foundation","29 -  MEDIUM/DEEP WITH RED UNDERTONES","#C67F4B",0.535294117647059
"289","Lisa Eldridge","Seamless Skin Foundation","30 - MEDIUM/DEEP WITH GOLDEN TERRACOTTA UNDERTONES","#BE733A",0.486274509803922
"290","Lisa Eldridge","Seamless Skin Foundation","31 -  MEDIUM/DEEP WITH NEUTRAL UNDERTONES","#AC6B43",0.468627450980392
"291","Lisa Eldridge","Seamless Skin Foundation","32 -  MEDIUM/DEEP WITH GOLDEN UNDERTONES","#B9703B",0.47843137254902
"292","Lisa Eldridge","Seamless Skin Foundation","33 -  DEEP WITH NEUTRAL UNDERTONES","#9C6044",0.43921568627451
"293","Lisa Eldridge","Seamless Skin Foundation","34 - DEEP WITH RED UNDERTONES","#965037",0.401960784313726
"294","Lisa Eldridge","Seamless Skin Foundation","35 - DEEP WITH OLIVE UNDERTONES","#8E5538",0.388235294117647
"295","Lisa Eldridge","Seamless Skin Foundation","36 - DEEP WITH RED UNDERTONES","#8F5138",0.390196078431373
"296","Lisa Eldridge","Seamless Skin Foundation","37 - DEEP WITH NEUTRAL UNDERTONES","#7D5039",0.356862745098039
"297","Lisa Eldridge","Seamless Skin Foundation","38 - DEEP WITH RED UNDERTONES","#714333",0.32156862745098
"298","Lisa Eldridge","Seamless Skin Foundation","39 - DEEP WITH NEUTRAL UNDERTONES","#6A4940",0.333333333333333
"299","Lisa Eldridge","Seamless Skin Foundation","2 - LIGHT WITH ROSY UNDERTONES","#E2D0B8",0.803921568627451
"300","Lisa Eldridge","Seamless Skin Foundation","2.5 - LIGHT WITH OLIVE UNDERTONES","#E9D6B5",0.811764705882353
"301","Lisa Eldridge","Seamless Skin Foundation","3 - LIGHT WITH GOLDEN UNDERTONES","#E7CEB0",0.798039215686275
"302","Lisa Eldridge","Seamless Skin Foundation","8 - LIGHT WITH PEACH UNDERTONES","#E9CBA5",0.780392156862745
"303","Lisa Eldridge","Seamless Skin Foundation","14 - LIGHT/MEDIUM WITH ROSY UNDERTONES","#E5C2A4",0.770588235294118
"304","Lisa Eldridge","Seamless Skin Foundation","16 - LIGHT/MEDIUM WITH TRUE OLIVE UNDERTONES","#D4B589",0.684313725490196
"305","Lisa Eldridge","Seamless Skin Foundation","17 - MEDIUM WITH GOLDEN OLIVE UNDERTONES","#DAB076",0.658823529411765
"306","Ilia Beauty","Skin Rewind Complexion Stick","1N HINOKI","#F3D8CD",0.87843137254902
"307","Ilia Beauty","Skin Rewind Complexion Stick","2C BALSA","#F0D2C8",0.862745098039216
"308","Ilia Beauty","Skin Rewind Complexion Stick","3W SPRUCE","#F1D3BB",0.83921568627451
"309","Ilia Beauty","Skin Rewind Complexion Stick","4N HOLLY","#E2BEA8",0.772549019607843
"310","Ilia Beauty","Skin Rewind Complexion Stick","5C PINE","#D7A799",0.72156862745098
"311","Ilia Beauty","Skin Rewind Complexion Stick","6N ASPEN","#E2B29C",0.749019607843137
"312","Ilia Beauty","Skin Rewind Complexion Stick","7W POPLAR","#DEB295",0.727450980392157
"313","Ilia Beauty","Skin Rewind Complexion Stick","8W BAMBOO","#DDB293",0.72156862745098
"314","Ilia Beauty","Skin Rewind Complexion Stick","9N TUPELO","#D0A690",0.690196078431373
"315","Ilia Beauty","Skin Rewind Complexion Stick","10C ASH","#DBAE8D",0.705882352941176
"316","Ilia Beauty","Skin Rewind Complexion Stick","11W WILLOW","#DDAF8E",0.711764705882353
"317","Ilia Beauty","Skin Rewind Complexion Stick","12N SYCAMORE","#DEB08C",0.709803921568627
"318","Ilia Beauty","Skin Rewind Complexion Stick","13O HICKORY","#DBAE84",0.688235294117647
"319","Ilia Beauty","Skin Rewind Complexion Stick","14W MAPLE","#E0A982",0.694117647058824
"320","Ilia Beauty","Skin Rewind Complexion Stick","15C LARCH","#E1A782",0.696078431372549
"321","Ilia Beauty","Skin Rewind Complexion Stick","16N MADRONE","#DFB794",0.727450980392157
"322","Ilia Beauty","Skin Rewind Complexion Stick","17O MAGNOLIA","#D0A280",0.658823529411765
"323","Ilia Beauty","Skin Rewind Complexion Stick","18N HAWTHORN","#D39B76",0.645098039215686
"324","Ilia Beauty","Skin Rewind Complexion Stick","19W BEECH","#DB9F7B",0.670588235294118
"325","Ilia Beauty","Skin Rewind Complexion Stick","20N IROKO","#D8A182",0.67843137254902
"326","Ilia Beauty","Skin Rewind Complexion Stick","21W ABURA","#DDA278",0.668627450980392
"327","Ilia Beauty","Skin Rewind Complexion Stick","22C SUGI","#DBAA8C",0.703921568627451
"328","Ilia Beauty","Skin Rewind Complexion Stick","23C ALDER","#CE9F85",0.664705882352941
"329","Ilia Beauty","Skin Rewind Complexion Stick","24N CYPRESS","#CB9676",0.629411764705882
"330","Ilia Beauty","Skin Rewind Complexion Stick","25N ELM","#C69074",0.615686274509804
"331","Ilia Beauty","Skin Rewind Complexion Stick","26O LIMBA","#C5916A",0.594117647058824
"332","Ilia Beauty","Skin Rewind Complexion Stick","27W YEW","#C28D6D",0.594117647058824
"333","Ilia Beauty","Skin Rewind Complexion Stick","28N MORA","#C89172",0.615686274509804
"334","Ilia Beauty","Skin Rewind Complexion Stick","29N BATAI","#B38264",0.547058823529412
"335","Ilia Beauty","Skin Rewind Complexion Stick","30W CUMARU","#BB7D56",0.535294117647059
"336","Ilia Beauty","Skin Rewind Complexion Stick","31C CEDAR","#B06F51",0.503921568627451
"337","Ilia Beauty","Skin Rewind Complexion Stick","32W KAURI","#A76D47",0.466666666666667
"338","Ilia Beauty","Skin Rewind Complexion Stick","33N PALM","#A8684C",0.47843137254902
"339","Ilia Beauty","Skin Rewind Complexion Stick","34N TINEO","#975B41",0.423529411764706
"340","Ilia Beauty","Skin Rewind Complexion Stick","35W ACACIA","#945F3F",0.413725490196078
"341","Ilia Beauty","Skin Rewind Complexion Stick","36C PADAUK","#824735",0.358823529411765
"342","Ilia Beauty","Skin Rewind Complexion Stick","37N IPE","#7D452E",0.335294117647059
"343","Ilia Beauty","Skin Rewind Complexion Stick","38C JARRAH","#774637",0.341176470588235
"344","Ilia Beauty","Skin Rewind Complexion Stick","39 LAUREL","#623828",0.270588235294118
"345","Ilia Beauty","Skin Rewind Complexion Stick","40C WENDE","#532E1E",0.22156862745098
"346","Ilia Beauty","Skin Rewind Complexion Stick","41 COCOBOLO","#492D22",0.209803921568627
"347","Ilia Beauty","Skin Rewind Complexion Stick","42C EKKI","#4A2924",0.215686274509804
"348","KOSAS","BB Burst Tinted Gel Cream","10 N - VERY LIGHT WITH NEUTRAL UNDERTONES","#E8D1C1",0.833333333333333
"349","KOSAS","BB Burst Tinted Gel Cream","11 C-VERY LIGHT WITH PINK UNDERTONES","#F5D7CD",0.88235294117647
"350","KOSAS","BB Burst Tinted Gel Cream","12 N - LIGHT WITH NEUTRAL UNDERTONES","#ECC9AD",0.801960784313726
"351","KOSAS","BB Burst Tinted Gel Cream","13 C-LIGHT WITH COOL PINK UNDERTONES","#EECBB5",0.82156862745098
"352","KOSAS","BB Burst Tinted Gel Cream","14 NW-LIGHT WITH PEACHY GOLDEN UNDERTONES","#DCBFA1",0.747058823529412
"353","KOSAS","BB Burst Tinted Gel Cream","15 C-LIGHT WITH COOL PINK UNDERTONES","#EBC5A1",0.776470588235294
"354","KOSAS","BB Burst Tinted Gel Cream","20 NW-LIGHT MEDIUM WITH NEUTRAL YELLOW UNDERTONES","#D5B59C",0.723529411764706
"355","KOSAS","BB Burst Tinted Gel Cream","21 N-LIGHT MEDIUM WITH SUBTLE PINK UNDERTONES","#D1B1A2",0.727450980392157
"356","KOSAS","BB Burst Tinted Gel Cream","22 NO-MEDIUM WITH NEUTRAL OLIVE UNDERTONES","#D6B592",0.705882352941176
"357","KOSAS","BB Burst Tinted Gel Cream","23 N-MEDIUM WITH NEUTRAL UNDERTONES","#D4AB8B",0.688235294117647
"358","KOSAS","BB Burst Tinted Gel Cream","24 W-MEDIUM WITH WARM UNDERTONES","#CCA17F",0.649019607843137
"359","KOSAS","BB Burst Tinted Gel Cream","25 W-MEDIUM TAN WITH WARM PEACH UNDERTONES","#C69F7E",0.635294117647059
"360","KOSAS","BB Burst Tinted Gel Cream","30 NC-MEDIUM TAN WITH NEUTRAL UNDERTONES","#C8A182",0.647058823529412
"361","KOSAS","BB Burst Tinted Gel Cream","31 NO-MEDIUM DEEP WITH SUBTLE OLIVE UNDERTONES","#AD7B58",0.511764705882353
"362","KOSAS","BB Burst Tinted Gel Cream","32 NW-MEDIUM DEEP WITH GOLDEN PEACH UNDERTONES","#B37D5B",0.529411764705882
"363","KOSAS","BB Burst Tinted Gel Cream","33 N-MEDIUM DEEP WITH NEUTRAL PEACH UNDERTONES","#B47450",0.509803921568627
"364","KOSAS","BB Burst Tinted Gel Cream","34 W-MEDIUM DEEP WITH WARM GOLDEN UNDERTONES","#AA6E4A",0.47843137254902
"365","KOSAS","BB Burst Tinted Gel Cream","35 WO-MEDIUM DEEP WITH WARM OLIVE UNDERTONES","#855235",0.364705882352941
"366","KOSAS","BB Burst Tinted Gel Cream","40 W-DEEP WITH GOLDEN UNDERTONES","#8D573B",0.392156862745098
"367","KOSAS","BB Burst Tinted Gel Cream","41 NC-DEEP WITH NEUTRAL COOL UNDERTONES","#7A4938",0.349019607843137
"368","KOSAS","BB Burst Tinted Gel Cream","42 NW-DEEP WITH NEUTRAL WARM UNDERTONES","#744531",0.323529411764706
"369","KOSAS","BB Burst Tinted Gel Cream","43 NO-DEEP WITH NEUTRAL OLIVE UNDERTONES","#563929",0.249019607843137
"370","KOSAS","BB Burst Tinted Gel Cream","44 NO-RICH DEEP WITH NEUTRAL UNDERTONES","#533125",0.235294117647059
"371","KOSAS","BB Burst Tinted Gel Cream","45 N-RICH DEEP WITH NEUTRAL UNDERTONES","#3C261B",0.170588235294118
"372","Sisley-Paris","Phyto-Teint Perfection","000N SNOW","#F5EEE8",0.935294117647059
"373","Sisley-Paris","Phyto-Teint Perfection","00C SWAN","#F6ECE3",0.927450980392157
"374","Sisley-Paris","Phyto-Teint Perfection","00N PEARL","#F2ECE0",0.913725490196078
"375","Sisley-Paris","Phyto-Teint Perfection","00W SHELL","#F5ECDB",0.909803921568627
"376","Sisley-Paris","Phyto-Teint Perfection","0C VANILLA","#F0E4D8",0.894117647058823
"377","Sisley-Paris","Phyto-Teint Perfection","0N DAWN","#EFE6D7",0.890196078431372
"378","Sisley-Paris","Phyto-Teint Perfection","0W PORCELAINE","#EFE8D6",0.888235294117647
"379","Sisley-Paris","Phyto-Teint Perfection","1C PETAL","#F4E4D5",0.896078431372549
"380","Sisley-Paris","Phyto-Teint Perfection","1N IVORY","#EDDDCE",0.868627450980392
"381","Sisley-Paris","Phyto-Teint Perfection","1W1 ECRU","#ECDFCC",0.862745098039216
"382","Sisley-Paris","Phyto-Teint Perfection","2C SOFT BEIGE","#E7D4C6",0.841176470588235
"383","Sisley-Paris","Phyto-Teint Perfection","2N1 SAND","#E9DAC5",0.843137254901961
"384","Sisley-Paris","Phyto-Teint Perfection","2W2 DESERT","#E7DBC5",0.83921568627451
"385","Sisley-Paris","Phyto-Teint Perfection","3C NATURAL","#E5CDB5",0.803921568627451
"386","Sisley-Paris","Phyto-Teint Perfection","3N APRICOT","#E4CEB6",0.803921568627451
"387","Sisley-Paris","Phyto-Teint Perfection","3W2 HAZEL","#E5D1B6",0.805882352941176
"388","Sisley-Paris","Phyto-Teint Perfection","4C HONEY","#E4C2A6",0.772549019607843
"389","Sisley-Paris","Phyto-Teint Perfection","4N BISCUIT","#E4C5A6",0.772549019607843
"390","Sisley-Paris","Phyto-Teint Perfection","4W CINNAMON","#DEB587",0.7
"391","Sisley-Paris","Phyto-Teint Perfection","5C GOLDEN","#C29B7A",0.619607843137255
"392","Sisley-Paris","Phyto-Teint Perfection","5N PECAN","#D2B490",0.694117647058824
"393","Sisley-Paris","Phyto-Teint Perfection","5W TOFFEE","#D6B38B",0.692156862745098
"394","Sisley-Paris","Phyto-Teint Perfection","6C AMBER","#C69874",0.615686274509804
"395","Sisley-Paris","Phyto-Teint Perfection","6N SANDALWOOD","#C29B7A",0.619607843137255
"396","Sisley-Paris","Phyto-Teint Perfection","6W CHESTNUT","#CAA070",0.615686274509804
"397","Sisley-Paris","Phyto-Teint Perfection","7C MOKA","#865747",0.401960784313726
"398","Sisley-Paris","Phyto-Teint Perfection","7N CARAMEL","#78523B",0.350980392156863
"399","Sisley-Paris","Phyto-Teint Perfection","8C CAPPUCCINO","#684B43",0.335294117647059
"400","Sisley-Paris","Phyto-Teint Perfection","8N ESPRESSO","#6C4B42",0.341176470588235
"401","Ilia Beauty","True Skin Serum Foundation","MINDORO SF.25","#E5D2C1",0.827450980392157
"402","Ilia Beauty","True Skin Serum Foundation","SABLE SF.5","#DCC7B7",0.790196078431373
"403","Ilia Beauty","True Skin Serum Foundation","FORMENTERA SF1","#D5B9A7",0.745098039215686
"404","Ilia Beauty","True Skin Serum Foundation","MALLORCA SF1.5","#E0C09E",0.749019607843137
"405","Ilia Beauty","True Skin Serum Foundation","COZUMEL SF1.75","#E7C5A2",0.770588235294118
"406","Ilia Beauty","True Skin Serum Foundation","TAVARUA SF2","#D9B48F",0.705882352941176
"407","Ilia Beauty","True Skin Serum Foundation","MOLOKAI SF2.5","#E3C4A5",0.768627450980392
"408","Ilia Beauty","True Skin Serum Foundation","TEXEL SF3","#C8A791",0.676470588235294
"409","Ilia Beauty","True Skin Serum Foundation","CORSICA SF3.5","#CDA176",0.633333333333333
"410","Ilia Beauty","True Skin Serum Foundation","BOWEN SF4","#D6A285",0.680392156862745
"411","Ilia Beauty","True Skin Serum Foundation","KUNOY SF4.5","#DDB086",0.696078431372549
"412","Ilia Beauty","True Skin Serum Foundation","SALINA SF5","#C59368",0.590196078431373
"413","Ilia Beauty","True Skin Serum Foundation","CHIOS SF6","#BA8F72",0.588235294117647
"414","Ilia Beauty","True Skin Serum Foundation","ARAN SF6.5","#DAAD86",0.690196078431373
"415","Ilia Beauty","True Skin Serum Foundation","CATALINA SF7","#B68150",0.513725490196078
"416","Ilia Beauty","True Skin Serum Foundation","MILOS SF8","#C58B66",0.586274509803922
"417","Ilia Beauty","True Skin Serum Foundation","BEDARRA SF8.5","#AF7C58",0.515686274509804
"418","Ilia Beauty","True Skin Serum Foundation","CRES SF8.75","#D39D6F",0.631372549019608
"419","Ilia Beauty","True Skin Serum Foundation","MARACA SF9","#AD7F66",0.53921568627451
"420","Ilia Beauty","True Skin Serum Foundation","SENJA SF9.25","#CF9C71",0.627450980392157
"421","Ilia Beauty","True Skin Serum Foundation","BONAIRE SF9.5","#9F662D",0.4
"422","Ilia Beauty","True Skin Serum Foundation","MONTSERRAT SF10","#C6865A",0.564705882352941
"423","Ilia Beauty","True Skin Serum Foundation","IONA SF10.25","#B77A4D",0.509803921568627
"424","Ilia Beauty","True Skin Serum Foundation","SARDINIA SF10.5","#9C603B",0.42156862745098
"425","Ilia Beauty","True Skin Serum Foundation","MARTINIQUE SF11","#88431D",0.323529411764706
"426","Ilia Beauty","True Skin Serum Foundation","KAPITI SF12","#804C3B",0.366666666666667
"427","Ilia Beauty","True Skin Serum Foundation","MACQUARIE SF13","#814A36",0.358823529411765
"428","Ilia Beauty","True Skin Serum Foundation","FLORES SF13.5","#8E5538",0.388235294117647
"429","Ilia Beauty","True Skin Serum Foundation","BIMINI SF14","#86523C",0.380392156862745
"430","Ilia Beauty","True Skin Serum Foundation","GRENADA SF15","#603A2D",0.276470588235294
"431","Ilia Beauty","Super Serum Skin Tint SPF 30","SKYE ST.5","#F4DAB5",0.833333333333333
"432","Ilia Beauty","Super Serum Skin Tint SPF 30","RENDEZVOUS ST1","#F6E1CD",0.884313725490196
"433","Ilia Beauty","Super Serum Skin Tint SPF 30","TULUM ST2","#E7CEB5",0.807843137254902
"434","Ilia Beauty","Super Serum Skin Tint SPF 30","SOMBRIO ST2.5","#F2CAA0",0.788235294117647
"435","Ilia Beauty","Super Serum Skin Tint SPF 30","BALOS ST3","#E4C7B1",0.794117647058824
"436","Ilia Beauty","Super Serum Skin Tint SPF 30","FORMOSA ST4","#DAB38D",0.703921568627451
"437","Ilia Beauty","Super Serum Skin Tint SPF 30","BOM BOM ST5","#D2AD89",0.680392156862745
"438","Ilia Beauty","Super Serum Skin Tint SPF 30","ORA ST6","#E8B78A",0.725490196078431
"439","Ilia Beauty","Super Serum Skin Tint SPF 30","KAI ST6.5","#EFB187",0.733333333333333
"440","Ilia Beauty","Super Serum Skin Tint SPF 30","DIAZ ST7","#CDA787",0.666666666666667
"441","Ilia Beauty","Super Serum Skin Tint SPF 30","SHELA ST8","#CDA176",0.633333333333333
"442","Ilia Beauty","Super Serum Skin Tint SPF 30","PALOMA ST9","#C49B71",0.605882352941177
"443","Ilia Beauty","Super Serum Skin Tint SPF 30","BAIKAL ST9.5","#DFA771",0.658823529411765
"444","Ilia Beauty","Super Serum Skin Tint SPF 30","PORTO FERRO ST10","#CA9462",0.588235294117647
"445","Ilia Beauty","Super Serum Skin Tint SPF 30","MATIRA ST11","#B3865D",0.533333333333333
"446","Ilia Beauty","Super Serum Skin Tint SPF 30","MORGAT ST11.5","#CF935E",0.590196078431373
"447","Ilia Beauty","Super Serum Skin Tint SPF 30","KOKKINI ST12","#AD7D58",0.511764705882353
"448","Ilia Beauty","Super Serum Skin Tint SPF 30","RAMALA BAY ST12.5","#D08754",0.572549019607843
"449","Ilia Beauty","Super Serum Skin Tint SPF 30","PAPAKOLEA ST12.75","#C7895B",0.568627450980392
"450","Ilia Beauty","Super Serum Skin Tint SPF 30","KAMARI ST13","#C68B66",0.588235294117647
"451","Ilia Beauty","Super Serum Skin Tint SPF 30","RIALTO ST13.5","#D3814B",0.56078431372549
"452","Ilia Beauty","Super Serum Skin Tint SPF 30","DOMINICA ST14","#9B552B",0.388235294117647
"453","Ilia Beauty","Super Serum Skin Tint SPF 30","HONOPU ST14.5","#AD6C3F",0.462745098039216
"454","Ilia Beauty","Super Serum Skin Tint SPF 30","PORTO COVO ST15","#88572F",0.358823529411765
"455","Ilia Beauty","Super Serum Skin Tint SPF 30","PAVONES ST16","#804C3B",0.366666666666667
"456","Ilia Beauty","Super Serum Skin Tint SPF 30","JARDIN ST16.5","#974F30",0.390196078431373
"457","Ilia Beauty","Super Serum Skin Tint SPF 30","MIHO ST17","#653A2B",0.282352941176471
"458","Ilia Beauty","Super Serum Skin Tint SPF 30","PERISSA ST17.5","#77422E",0.323529411764706
"459","Ilia Beauty","Super Serum Skin Tint SPF 30","ROQUES ST18","#503629",0.237254901960784
"460","Ilia Beauty","Super Serum Skin Tint SPF 30","LOVINA ST19","#583A2E",0.262745098039216
"461","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","PORCELAIN BLUSH","#CF9174",0.633333333333333
"462","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","CRÈME PECHE","#EBB294",0.750980392156863
"463","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","PECHE","#F7C39E",0.794117647058824
"464","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","HONEY BEIGE","#C88359",0.566666666666667
"465","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","GOLDEN BEIGE","#E29D74",0.670588235294118
"466","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","MOCHA","#A46843",0.452941176470588
"467","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","TENDER IVORY","#E5A985",0.709803921568627
"468","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","WARM LINEN","#E6AB81",0.703921568627451
"469","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","PETALE","#FABBAC",0.827450980392157
"470","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","PURE IVORY","#CC9177",0.633333333333333
"471","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","SATIN NUDE","#D7A37D",0.666666666666667
"472","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","ALMOND BEIGE","#C27F54",0.545098039215686
"473","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","SUNSET BEIGE","#DC9D7D",0.676470588235294
"474","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","SOFT IVORY","#E6A680",0.701960784313725
"475","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","WARM BEIGE","#E6A77E",0.698039215686274
"476","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","WARM CINNAMON","#AE825D",0.523529411764706
"477","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","NUTMEG","#71573E",0.343137254901961
"478","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","HAZEL","#926548",0.427450980392157
"479","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","WARM CHESTNUT","#64462A",0.27843137254902
"480","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","SOLEIL BEIGE","#C37E55",0.549019607843137
"481","Shiseido","Revitalessence Glow Foundation","ALABASTER 110","#F5EFE3",0.925490196078431
"482","Shiseido","Revitalessence Glow Foundation","IVORY 120","#EFE8D6",0.888235294117647
"483","Shiseido","Revitalessence Glow Foundation","OPAL 130","#EDDDC6",0.852941176470588
"484","Shiseido","Revitalessence Glow Foundation","PORCELAIN 140","#E9D7BF",0.831372549019608
"485","Shiseido","Revitalessence Glow Foundation","LACE 150","#DECDBB",0.801960784313726
"486","Shiseido","Revitalessence Glow Foundation","BIRCH 210","#E4CEB6",0.803921568627451
"487","Shiseido","Revitalessence Glow Foundation","LINEN 220","#D7C5AF",0.764705882352941
"488","Shiseido","Revitalessence Glow Foundation","ALDER 230","#DFCAAD",0.776470588235294
"489","Shiseido","Revitalessence Glow Foundation","QUARTZ 240","#DFCAAF",0.780392156862745
"490","Shiseido","Revitalessence Glow Foundation","SAND 250","#E9BE89",0.725490196078431
"491","Shiseido","Revitalessence Glow Foundation","CASHMERE 260","#DDC5AB",0.768627450980392
"492","Shiseido","Revitalessence Glow Foundation","SILK 310","#CDBBA5",0.725490196078431
"493","Shiseido","Revitalessence Glow Foundation","BAMBOO 330","#D3C0A2",0.731372549019608
"494","Shiseido","Revitalessence Glow Foundation","OAK 340","#E6C99F",0.762745098039216
"495","Shiseido","Revitalessence Glow Foundation","MAPLE 350","#D0BB9E",0.717647058823529
"496","Shiseido","Revitalessence Glow Foundation","CITRINE 360","#D4BC98",0.713725490196078
"497","Shiseido","Revitalessence Glow Foundation","BRONZE 420","#D9BE93",0.713725490196078
"498","Shiseido","Revitalessence Glow Foundation","CEDAR 430","#BB9A79",0.603921568627451
"499","Shiseido","Revitalessence Glow Foundation","AMBER 440","#BA9278",0.6
"500","Shiseido","Revitalessence Glow Foundation","COPPER 450","#AE846C",0.552941176470588
"501","Shiseido","Revitalessence Glow Foundation","TOPAZ 460","#AE8B6D",0.554901960784314
"502","Shiseido","Revitalessence Glow Foundation","SUEDE 510","#AE8B6D",0.554901960784314
"503","Shiseido","Revitalessence Glow Foundation","ROSEWOOD 520","#A57960",0.511764705882353
"504","Shiseido","Revitalessence Glow Foundation","HENNA 530","#8D7163",0.470588235294118
"505","Shiseido","Revitalessence Glow Foundation","MAHOGANY 540","#795B51",0.396078431372549
"506","Shiseido","Revitalessence Glow Foundation","SHELL 160","#E1D1B8",0.801960784313726
"507","Shiseido","Revitalessence Glow Foundation","PINE 320","#E6BE8D",0.727450980392157
"508","Shiseido","Revitalessence Glow Foundation","SUNSTONE 410","#D8B595",0.715686274509804
"509","Shiseido","Revitalessence Glow Foundation","JASPER 550","#7E5E4F",0.401960784313726
"510","Shiseido","Revitalessence Glow Foundation","OBSIDIAN 560","#704E44",0.352941176470588
"511","Rose Inc","Softlight Skin-smoothing Liquid Foundation","1C FAIR COOL","#EDE3DA",0.892156862745098
"512","Rose Inc","Softlight Skin-smoothing Liquid Foundation","2N FAIR NEUTRAL","#ECDFD7",0.884313725490196
"513","Rose Inc","Softlight Skin-smoothing Liquid Foundation","3N FAIR NEUTRAL","#F1DED0",0.880392156862745
"514","Rose Inc","Softlight Skin-smoothing Liquid Foundation","4W LIGHT WARM","#E4D3BF",0.82156862745098
"515","Rose Inc","Softlight Skin-smoothing Liquid Foundation","5N LIGHT NEUTRAL","#EBD5C7",0.850980392156863
"516","Rose Inc","Softlight Skin-smoothing Liquid Foundation","6W LIGHT WARM","#E3D1B9",0.807843137254902
"517","Rose Inc","Softlight Skin-smoothing Liquid Foundation","7C LIGHT COOL","#F3D8C7",0.866666666666667
"518","Rose Inc","Softlight Skin-smoothing Liquid Foundation","8N LIGHT NEUTRAL","#E2C3AE",0.784313725490196
"519","Rose Inc","Softlight Skin-smoothing Liquid Foundation","9W LIGHT-MEDIUM WARM","#E8CEB7",0.813725490196078
"520","Rose Inc","Softlight Skin-smoothing Liquid Foundation","10N LIGHT-MEDIUM NEUTRAL","#E5CEAF",0.792156862745098
"521","Rose Inc","Softlight Skin-smoothing Liquid Foundation","11W MEDIUM WARM","#D8BFA1",0.73921568627451
"522","Rose Inc","Softlight Skin-smoothing Liquid Foundation","12C MEDIUM COOL","#D9B9A2",0.743137254901961
"523","Rose Inc","Softlight Skin-smoothing Liquid Foundation","13N MEDIUM NEUTRAL","#DEBC96",0.729411764705882
"524","Rose Inc","Softlight Skin-smoothing Liquid Foundation","14W MEDIUM WARM","#DFBCA0",0.750980392156863
"525","Rose Inc","Softlight Skin-smoothing Liquid Foundation","15N MEDIUM NEUTRAL","#D0AC88",0.674509803921569
"526","Rose Inc","Softlight Skin-smoothing Liquid Foundation","16W MEDIUM WARM","#CEB08C",0.67843137254902
"527","Rose Inc","Softlight Skin-smoothing Liquid Foundation","17C MEDIUM COOL","#D5B296",0.711764705882353
"528","Rose Inc","Softlight Skin-smoothing Liquid Foundation","18W MEDIUM-DEEP WARM","#ECC493",0.750980392156863
"529","Rose Inc","Softlight Skin-smoothing Liquid Foundation","19N MEDIUM-DEEP NEUTRAL","#CBA47D",0.643137254901961
"530","Rose Inc","Softlight Skin-smoothing Liquid Foundation","20N MEDIUM-DEEP NEUTRAL","#C89E76",0.623529411764706
"531","Rose Inc","Softlight Skin-smoothing Liquid Foundation","21 W MEDIUM-DEEP WARM","#CFA376",0.637254901960784
"532","Rose Inc","Softlight Skin-smoothing Liquid Foundation","22N MEDIUM-DEEP NEUTRAL","#C0946F",0.594117647058824
"533","Rose Inc","Softlight Skin-smoothing Liquid Foundation","23C MEDIUM-DEEP COOL","#B88B6E",0.576470588235294
"534","Rose Inc","Softlight Skin-smoothing Liquid Foundation","24W MEDIUM-DEEP WARM","#AF835C",0.523529411764706
"535","Rose Inc","Softlight Skin-smoothing Liquid Foundation","25W DEEP WARM","#AD815A",0.515686274509804
"536","Rose Inc","Softlight Skin-smoothing Liquid Foundation","26N DEEP NEUTRAL","#AD815A",0.515686274509804
"537","Rose Inc","Softlight Skin-smoothing Liquid Foundation","27C DEEP COOL","#A1735C",0.496078431372549
"538","Rose Inc","Softlight Skin-smoothing Liquid Foundation","28W DEEP WARM","#9C6F52",0.466666666666667
"539","Rose Inc","Softlight Skin-smoothing Liquid Foundation","29N DEEP NEUTRAL","#A06C56",0.482352941176471
"540","Rose Inc","Softlight Skin-smoothing Liquid Foundation","30W DEEP WARM","#935B4E",0.441176470588235
"541","Rose Inc","Softlight Skin-smoothing Liquid Foundation","31N DEEP NEUTRAL","#805745",0.386274509803922
"542","Hourglass","Veil Hydrating Skin Tint","1","#F7CBA8",0.813725490196078
"543","Hourglass","Veil Hydrating Skin Tint","2","#F5C49C",0.786274509803922
"544","Hourglass","Veil Hydrating Skin Tint","3","#EBC0A0",0.774509803921569
"545","Hourglass","Veil Hydrating Skin Tint","4","#F6C49F",0.794117647058824
